timestamp_ms,excursion_id,event,symbol,direction,residual_bps,threshold_bps,net_margin_bps,spread_bps,binance_move_bps,mexc_move_bps,binance_age_ms,mexc_age_ms,reject_reason,signal_to_order_latency_ms,live_pnl_usdt,move_bps,mfe_bps,mae_bps,exit_reason,hold_ms,filled_qty,effective_leverage,live_notional_usdt,demo_entry_fee_usdt,demo_exit_fee_usdt,demo_gross_pnl_usdt,demo_net_pnl_usdt,exit_residual_bps,decision_demo_net_bps,signal_detected_ms,demo_book_lookup_start_ms,demo_book_lookup_end_ms,ioc_call_start_ms,ioc_post_start_ms,ioc_post_response_ms,ioc_confirmed_ms,reconciliation_start_ms,provisional_started_ms,position_visible_ms,signal_to_ioc_post_ms,ioc_post_roundtrip_ms,ioc_confirmation_ms,reconciliation_ms,signal_to_provisional_ms,signal_to_position_visible_ms
1786799956870,553c173a53a445b380534221f985294d,crossing,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,0.000,170.000,,,,,,,,,,,,,,,,,,1786799956870.677,,,,,,,,,,,,,,,
1786799956871,553c173a53a445b380534221f985294d,demo_ioc_request,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,1.000,171.000,,1.181,,,,,,,,,,,,,,,,1786799956870.677,1786799956871.725,1786799956871.729,1786799956871.857,,,,,,,,,,,,
1786799957552,553c173a53a445b380534221f985294d,demo_ioc_response,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,1.000,171.000,,1.181,,,,,,,,,,,,,,,,1786799956870.677,1786799956871.725,1786799956871.729,1786799956871.857,1786799956884.516,1786799957228.085,1786799957552.833,,,,13.839,343.570,668.317,,,
1786799957937,553c173a53a445b380534221f985294d,demo_position_visible,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,1.000,171.000,,,,,,,,,1055.5,200,,,,,,,,1786799956870.677,1786799956871.725,1786799956871.729,1786799956871.857,1786799956884.516,1786799957228.085,1786799957552.833,1786799957553.988,1786799957553.992,1786799957937.297,13.839,343.570,668.317,383.309,683.315,1066.620
1786799999203,553c173a53a445b380534221f985294d,demo_exit,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,1.000,171.000,,,-6.333000000,-6.336466364,1.056077727,-6.336466364,demo_adverse_cut,41087.137,1055.5,200,9994.529500000,1.998905900,1.997594100,-6.333000000,-10.329500000,0.000000000,-10.335199071,1786799956870.677,1786799956871.725,1786799956871.729,1786799956871.857,1786799956884.516,1786799957228.085,1786799957552.833,1786799957553.988,1786799957553.992,1786799957937.297,13.839,343.570,668.317,383.309,683.315,1066.620
1786800003204,6165ac7792e0404fb48f8dfe65284db4,crossing,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,17.000,0.000,,,,,,,,,,,,,,,,,,1786800003204.840,,,,,,,,,,,,,,,
1786800003205,6165ac7792e0404fb48f8dfe65284db4,demo_ioc_request,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,19.000,2.000,,0.886,,,,,,,,,,,,,,,,1786800003204.840,1786800003205.636,1786800003205.639,1786800003205.726,,,,,,,,,,,,
1786800003852,6165ac7792e0404fb48f8dfe65284db4,demo_ioc_response,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,19.000,2.000,,0.886,,,,,,,,,,,,,,,,1786800003204.840,1786800003205.636,1786800003205.639,1786800003205.726,1786800003220.286,1786800003560.744,1786800003852.829,,,,15.446,340.458,632.543,,,
1786800004205,6165ac7792e0404fb48f8dfe65284db4,demo_position_visible,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,19.000,2.000,,,,,,,,,1057.3,200,,,,,,,,1786800003204.840,1786800003205.636,1786800003205.639,1786800003205.726,1786800003220.286,1786800003560.744,1786800003852.829,1786800003853.832,1786800003853.836,1786800004205.819,15.446,340.458,632.543,351.986,648.996,1000.979
1786800009853,6165ac7792e0404fb48f8dfe65284db4,demo_exit,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,19.000,2.000,,,3.171900000,3.170241995,3.170241995,-1.056747332,binance_target_caught,5440.559,1057.3,200,10005.229900000,2.001045980,2.000354020,3.171900000,-0.829500000,0.000000000,-0.829123956,1786800003204.840,1786800003205.636,1786800003205.639,1786800003205.726,1786800003220.286,1786800003560.744,1786800003852.829,1786800003853.832,1786800003853.836,1786800004205.819,15.446,340.458,632.543,351.986,648.996,1000.979
1786800052154,7cfc6842f9084bd4953df5bb1e5ea75f,crossing,LINK_USDT,1,2.115171072,1.257697393,0.857473680,1.057697393,2.115171072,0.000000000,0.000,416.000,,,,,,,,,,,,,,,,,,1786800052154.880,,,,,,,,,,,,,,,
1786800052156,7cfc6842f9084bd4953df5bb1e5ea75f,demo_ioc_request,LINK_USDT,1,2.115171072,1.257697393,0.857473680,1.057697393,2.115171072,0.000000000,2.000,418.000,,1.412,,,,,,,,,,,,,,,,1786800052154.880,1786800052156.171,1786800052156.176,1786800052156.292,,,,,,,,,,,,
1786800052791,7cfc6842f9084bd4953df5bb1e5ea75f,demo_ioc_response,LINK_USDT,1,2.115171072,1.257697393,0.857473680,1.057697393,2.115171072,0.000000000,2.000,418.000,,1.412,,,,,,,,,,,,,,,,1786800052154.880,1786800052156.171,1786800052156.176,1786800052156.292,1786800052170.574,1786800052483.388,1786800052791.747,,,,15.694,312.814,621.173,,,
1786800053102,7cfc6842f9084bd4953df5bb1e5ea75f,demo_position_visible,LINK_USDT,1,2.115171072,1.257697393,0.857473680,1.057697393,2.115171072,0.000000000,2.000,418.000,,,,,,,,,1057,200,,,,,,,,1786800052154.880,1786800052156.171,1786800052156.176,1786800052156.292,1786800052170.574,1786800052483.388,1786800052791.747,1786800052792.636,1786800052792.642,1786800053102.975,15.694,312.814,621.173,310.339,637.762,948.095
1786800057517,7cfc6842f9084bd4953df5bb1e5ea75f,demo_exit,LINK_USDT,1,2.115171072,1.257697393,0.857473680,1.057697393,2.115171072,0.000000000,2.000,418.000,,,3.171000000,3.172924379,3.172924379,-1.057641460,binance_target_caught,4128.293,1057,200,9993.935000000,1.998787000,1.999413000,3.171000000,-0.827200000,0.000000000,-0.827710206,1786800052154.880,1786800052156.171,1786800052156.176,1786800052156.292,1786800052170.574,1786800052483.388,1786800052791.747,1786800052792.636,1786800052792.642,1786800053102.975,15.694,312.814,621.173,310.339,637.762,948.095
1786800087407,b323649b9ff649098999b9a95f9d3011,crossing,XRP_USDT,-1,-1.997303647,1.198452399,0.798851248,0.998452399,-1.997303647,0.000000000,1.000,51.000,,,,,,,,,,,,,,,,,,1786800087407.169,,,,,,,,,,,,,,,
1786800087408,b323649b9ff649098999b9a95f9d3011,demo_ioc_request,XRP_USDT,-1,-1.997303647,1.198452399,0.798851248,0.998452399,-1.997303647,0.000000000,1.000,51.000,,0.859,,,,,,,,,,,,,,,,1786800087407.169,1786800087407.927,1786800087407.930,1786800087408.029,,,,,,,,,,,,
1786800088394,b323649b9ff649098999b9a95f9d3011,demo_ioc_response,XRP_USDT,-1,-1.997303647,1.198452399,0.798851248,0.998452399,-1.997303647,0.000000000,1.000,51.000,,0.859,,,,,,,,,,,,,,,,1786800087407.169,1786800087407.927,1786800087407.930,1786800087408.029,1786800087417.561,1786800087754.197,1786800088394.656,,,,10.391,336.636,977.096,,,
1786800088735,b323649b9ff649098999b9a95f9d3011,demo_position_visible,XRP_USDT,-1,-1.997303647,1.198452399,0.798851248,0.998452399,-1.997303647,0.000000000,1.000,51.000,,,,,,,,,9991,200,,,,,,,,1786800087407.169,1786800087407.927,1786800087407.930,1786800087408.029,1786800087417.561,1786800087754.197,1786800088394.656,1786800088395.598,1786800088395.603,1786800088735.363,10.391,336.636,977.096,339.765,988.434,1328.194
1786800095607,b323649b9ff649098999b9a95f9d3011,demo_exit,XRP_USDT,-1,-1.997303647,1.198452399,0.798851248,0.998452399,-1.997303647,0.000000000,1.000,51.000,,,1.998200000,1.997004493,1.997004493,-0.998502247,binance_target_caught,6583.327,9991,200,10005.986500000,2.001197300,2.000702700,1.998200000,-2.003700000,0.000000000,-2.002596106,1786800087407.169,1786800087407.927,1786800087407.930,1786800087408.029,1786800087417.561,1786800087754.197,1786800088394.656,1786800088395.598,1786800088395.603,1786800088735.363,10.391,336.636,977.096,339.765,988.434,1328.194
1786800102292,31002f3bc3ff452881c96f2c248a8afa,crossing,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,0.000,989.000,,,,,,,,,,,,,,,,,,1786800102292.800,,,,,,,,,,,,,,,
1786800102294,31002f3bc3ff452881c96f2c248a8afa,demo_ioc_request,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,2.000,991.000,,1.456,,,,,,,,,,,,,,,,1786800102292.800,1786800102294.138,1786800102294.143,1786800102294.256,,,,,,,,,,,,
1786800104052,31002f3bc3ff452881c96f2c248a8afa,demo_ioc_response,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,2.000,991.000,,1.456,,,,,,,,,,,,,,,,1786800102292.800,1786800102294.138,1786800102294.143,1786800102294.256,1786800102313.059,1786800102632.966,1786800104052.183,,,,20.259,319.907,1739.124,,,
1786800109680,31002f3bc3ff452881c96f2c248a8afa,rejected,LINK_USDT,-1,-2.113606349,1.256691499,0.856914850,1.056691499,-2.113606349,0.000000000,2.000,991.000,demo_ioc_unfilled_or_pending,1.456,,,,,,,,,,,,,,,,1786800102292.800,1786800102294.138,1786800102294.143,1786800102294.256,1786800102313.059,1786800102632.966,1786800104052.183,1786800104052.973,,,20.259,319.907,1739.124,,,
1786800120757,2bcc7515b32f4be3be8ae8ede9ab140a,crossing,LINK_USDT,1,2.118531865,1.259378145,0.859153720,1.059378145,2.118531865,0.000000000,0.000,284.000,,,,,,,,,,,,,,,,,,1786800120757.900,,,,,,,,,,,,,,,
1786800120758,2bcc7515b32f4be3be8ae8ede9ab140a,demo_ioc_request,LINK_USDT,1,2.118531865,1.259378145,0.859153720,1.059378145,2.118531865,0.000000000,1.000,285.000,,0.768,,,,,,,,,,,,,,,,1786800120757.900,1786800120758.561,1786800120758.564,1786800120758.668,,,,,,,,,,,,
1786800121783,2bcc7515b32f4be3be8ae8ede9ab140a,demo_ioc_response,LINK_USDT,1,2.118531865,1.259378145,0.859153720,1.059378145,2.118531865,0.000000000,1.000,285.000,,0.768,,,,,,,,,,,,,,,,1786800120757.900,1786800120758.561,1786800120758.564,1786800120758.668,1786800120766.934,1786800121072.229,1786800121783.694,,,,9.034,305.295,1016.760,,,
1786800122099,2bcc7515b32f4be3be8ae8ede9ab140a,demo_position_visible,LINK_USDT,1,2.118531865,1.259378145,0.859153720,1.059378145,2.118531865,0.000000000,1.000,285.000,,,,,,,,,1058.7,200,,,,,,,,1786800120757.900,1786800120758.561,1786800120758.564,1786800120758.668,1786800120766.934,1786800121072.229,1786800121783.694,1786800121784.647,1786800121784.650,1786800122099.183,9.034,305.295,1016.760,314.536,1026.751,1341.283
1786800134244,2bcc7515b32f4be3be8ae8ede9ab140a,demo_exit,LINK_USDT,1,2.118531865,1.259378145,0.859153720,1.059378145,2.118531865,0.000000000,1.000,285.000,,,6.352200000,6.355932203,6.355932203,-1.059322034,binance_target_caught,6936.647,1058.7,200,9994.128000000,1.998825600,2.000074400,6.352200000,2.353300000,0.000000000,2.354661017,1786800120757.900,1786800120758.561,1786800120758.564,1786800120758.668,1786800120766.934,1786800121072.229,1786800121783.694,1786800121784.647,1786800121784.650,1786800122099.183,9.034,305.295,1016.760,314.536,1026.751,1341.283
1786800135613,8478733022904b4f9004922400a3be9e,crossing,LINK_USDT,-1,-2.114723772,1.257473695,0.857250077,1.057473695,-2.114723772,0.000000000,0.000,424.000,,,,,,,,,,,,,,,,,,1786800135613.581,,,,,,,,,,,,,,,
1786800135614,8478733022904b4f9004922400a3be9e,demo_ioc_request,LINK_USDT,-1,-2.114723772,1.257473695,0.857250077,1.057473695,-2.114723772,0.000000000,1.000,425.000,,0.693,,,,,,,,,,,,,,,,1786800135613.581,1786800135614.206,1786800135614.208,1786800135614.275,,,,,,,,,,,,
1786800137382,8478733022904b4f9004922400a3be9e,demo_ioc_response,LINK_USDT,-1,-2.114723772,1.257473695,0.857250077,1.057473695,-2.114723772,0.000000000,1.000,425.000,,0.693,,,,,,,,,,,,,,,,1786800135613.581,1786800135614.206,1786800135614.208,1786800135614.275,1786800135624.854,1786800135936.474,1786800137382.105,,,,11.272,311.620,1757.251,,,
1786800143025,8478733022904b4f9004922400a3be9e,rejected,LINK_USDT,-1,-2.114723772,1.257473695,0.857250077,1.057473695,-2.114723772,0.000000000,1.000,425.000,demo_ioc_unfilled_or_pending,0.693,,,,,,,,,,,,,,,,1786800135613.581,1786800135614.206,1786800135614.208,1786800135614.275,1786800135624.854,1786800135936.474,1786800137382.105,1786800137383.077,,,11.272,311.620,1757.251,,,
1786800178950,074ac26004ff461eba48b3ff4492d290,crossing,LINK_USDT,1,2.114276661,1.257250093,0.857026568,1.057250093,2.114276661,0.000000000,0.000,471.000,,,,,,,,,,,,,,,,,,1786800178950.490,,,,,,,,,,,,,,,
1786800178951,074ac26004ff461eba48b3ff4492d290,demo_ioc_request,LINK_USDT,1,2.114276661,1.257250093,0.857026568,1.057250093,2.114276661,0.000000000,1.000,472.000,,1.422,,,,,,,,,,,,,,,,1786800178950.490,1786800178951.768,1786800178951.772,1786800178951.912,,,,,,,,,,,,
1786800179609,074ac26004ff461eba48b3ff4492d290,demo_ioc_response,LINK_USDT,1,2.114276661,1.257250093,0.857026568,1.057250093,2.114276661,0.000000000,1.000,472.000,,1.422,,,,,,,,,,,,,,,,1786800178950.490,1786800178951.768,1786800178951.772,1786800178951.912,1786800178969.755,1786800179322.548,1786800179609.142,,,,19.265,352.793,639.388,,,
1786800179999,074ac26004ff461eba48b3ff4492d290,demo_position_visible,LINK_USDT,1,2.114276661,1.257250093,0.857026568,1.057250093,2.114276661,0.000000000,1.000,472.000,,,,,,,,,1056.6,200,,,,,,,,1786800178950.490,1786800178951.768,1786800178951.772,1786800178951.912,1786800178969.755,1786800179322.548,1786800179609.142,1786800179610.442,1786800179610.450,1786800179999.892,19.265,352.793,639.388,389.450,659.960,1049.402
1786800184962,074ac26004ff461eba48b3ff4492d290,demo_exit,LINK_USDT,1,2.114276661,1.257250093,0.857026568,1.057250093,2.114276661,0.000000000,1.000,472.000,,,2.113200000,2.114388413,2.114388413,-1.057194207,binance_target_caught,4784.519,1056.6,200,9994.379400000,1.998875880,1.999224120,2.113200000,-1.884900000,0.000000000,-1.886034465,1786800178950.490,1786800178951.768,1786800178951.772,1786800178951.912,1786800178969.755,1786800179322.548,1786800179609.142,1786800179610.442,1786800179610.450,1786800179999.892,19.265,352.793,639.388,389.450,659.960,1049.402
1786800217664,f818a47d68294f748a420c47ae9884aa,crossing,LINK_USDT,-1,-2.110929344,1.256021965,0.854907379,1.056021965,-2.110929344,0.000000000,0.000,1420.000,,,,,,,,,,,,,,,,,,1786800217664.323,,,,,,,,,,,,,,,
1786800217665,f818a47d68294f748a420c47ae9884aa,demo_ioc_request,LINK_USDT,-1,-2.110929344,1.256021965,0.854907379,1.056021965,-2.110929344,0.000000000,2.000,1422.000,,1.020,,,,,,,,,,,,,,,,1786800217664.323,1786800217665.244,1786800217665.246,1786800217665.343,,,,,,,,,,,,
1786800218287,f818a47d68294f748a420c47ae9884aa,demo_ioc_response,LINK_USDT,-1,-2.110929344,1.256021965,0.854907379,1.056021965,-2.110929344,0.000000000,2.000,1422.000,,1.020,,,,,,,,,,,,,,,,1786800217664.323,1786800217665.244,1786800217665.246,1786800217665.343,1786800217680.196,1786800218008.140,1786800218287.251,,,,15.872,327.945,607.055,,,
1786800223631,f818a47d68294f748a420c47ae9884aa,rejected,LINK_USDT,-1,-2.110929344,1.256021965,0.854907379,1.056021965,-2.110929344,0.000000000,2.000,1422.000,demo_ioc_unfilled_or_pending,1.020,,,,,,,,,,,,,,,,1786800217664.323,1786800217665.244,1786800217665.246,1786800217665.343,1786800217680.196,1786800218008.140,1786800218287.251,1786800218288.991,,,15.872,327.945,607.055,,,
1786800291768,2fbab737a17342eba1d7cee5a938e909,crossing,LINK_USDT,1,2.110483836,1.255130572,0.855353264,1.055130572,2.110483836,0.000000000,0.000,1502.000,,,,,,,,,,,,,,,,,,1786800291768.433,,,,,,,,,,,,,,,
1786800291769,2fbab737a17342eba1d7cee5a938e909,demo_ioc_request,LINK_USDT,1,2.110483836,1.255130572,0.855353264,1.055130572,2.110483836,0.000000000,1.000,1503.000,,1.103,,,,,,,,,,,,,,,,1786800291768.433,1786800291769.435,1786800291769.438,1786800291769.536,,,,,,,,,,,,
1786800292401,2fbab737a17342eba1d7cee5a938e909,demo_ioc_response,LINK_USDT,1,2.110483836,1.255130572,0.855353264,1.055130572,2.110483836,0.000000000,1.000,1503.000,,1.103,,,,,,,,,,,,,,,,1786800291768.433,1786800291769.435,1786800291769.438,1786800291769.536,1786800291785.344,1786800292113.910,1786800292401.358,,,,16.912,328.566,616.013,,,
1786800293110,2fbab737a17342eba1d7cee5a938e909,demo_position_visible,LINK_USDT,1,2.110483836,1.255130572,0.855353264,1.055130572,2.110483836,0.000000000,1.000,1503.000,,,,,,,,,1054.5,200,,,,,,,,1786800291768.433,1786800291769.435,1786800291769.438,1786800291769.536,1786800291785.344,1786800292113.910,1786800292401.358,1786800292402.487,1786800292402.495,1786800293110.048,16.912,328.566,616.013,707.560,634.062,1341.615
1786800339655,2fbab737a17342eba1d7cee5a938e909,demo_exit,LINK_USDT,1,2.110483836,1.255130572,0.855353264,1.055130572,2.110483836,0.000000000,1.000,1503.000,,,3.163500000,3.165224731,3.165224731,-1.055074910,binance_target_caught,46683.246,1054.5,200,9994.551000000,1.998910200,1.999489800,3.163500000,-0.834900000,0.000000000,-0.835408314,1786800291768.433,1786800291769.435,1786800291769.438,1786800291769.536,1786800291785.344,1786800292113.910,1786800292401.358,1786800292402.487,1786800292402.495,1786800293110.048,16.912,328.566,616.013,707.560,634.062,1341.615
1786800429279,57aeaf7cdad14fdba5b9f23a97aa0a15,crossing,LINK_USDT,-1,-2.111375041,1.255576081,0.855798960,1.055576081,-2.111375041,0.000000000,0.000,1188.000,,,,,,,,,,,,,,,,,,1786800429279.401,,,,,,,,,,,,,,,
1786800429280,57aeaf7cdad14fdba5b9f23a97aa0a15,demo_ioc_request,LINK_USDT,-1,-2.111375041,1.255576081,0.855798960,1.055576081,-2.111375041,0.000000000,1.000,1189.000,,1.243,,,,,,,,,,,,,,,,1786800429279.401,1786800429280.533,1786800429280.538,1786800429280.644,,,,,,,,,,,,
1786800429952,57aeaf7cdad14fdba5b9f23a97aa0a15,demo_ioc_response,LINK_USDT,-1,-2.111375041,1.255576081,0.855798960,1.055576081,-2.111375041,0.000000000,1.000,1189.000,,1.243,,,,,,,,,,,,,,,,1786800429279.401,1786800429280.533,1786800429280.538,1786800429280.644,1786800429291.014,1786800429635.636,1786800429952.400,,,,11.613,344.622,661.385,,,
1786800435606,57aeaf7cdad14fdba5b9f23a97aa0a15,rejected,LINK_USDT,-1,-2.111375041,1.255576081,0.855798960,1.055576081,-2.111375041,0.000000000,1.000,1189.000,demo_ioc_unfilled_or_pending,1.243,,,,,,,,,,,,,,,,1786800429279.401,1786800429280.533,1786800429280.538,1786800429280.644,1786800429291.014,1786800429635.636,1786800429952.400,1786800429953.469,,,11.613,344.622,661.385,,,
1786800450782,a75c9690f3704a5c91bb391ec99bd584,crossing,LINK_USDT,1,1.584242076,1.256245049,0.327997027,1.056245049,1.584242076,0.000000000,0.000,1653.000,,,,,,,,,,,,,,,,,,1786800450782.225,,,,,,,,,,,,,,,
1786800450783,a75c9690f3704a5c91bb391ec99bd584,demo_ioc_request,LINK_USDT,1,1.584242076,1.256245049,0.327997027,1.056245049,1.584242076,0.000000000,2.000,1655.000,,1.486,,,,,,,,,,,,,,,,1786800450782.225,1786800450783.505,1786800450783.509,1786800450783.711,,,,,,,,,,,,
1786800451433,a75c9690f3704a5c91bb391ec99bd584,demo_ioc_response,LINK_USDT,1,1.584242076,1.256245049,0.327997027,1.056245049,1.584242076,0.000000000,2.000,1655.000,,1.486,,,,,,,,,,,,,,,,1786800450782.225,1786800450783.505,1786800450783.509,1786800450783.711,1786800450803.890,1786800451126.509,1786800451433.964,,,,21.665,322.619,630.074,,,
1786800456773,a75c9690f3704a5c91bb391ec99bd584,rejected,LINK_USDT,1,1.584242076,1.256245049,0.327997027,1.056245049,1.584242076,0.000000000,2.000,1655.000,demo_ioc_unfilled_or_pending,1.486,,,,,,,,,,,,,,,,1786800450782.225,1786800450783.505,1786800450783.509,1786800450783.711,1786800450803.890,1786800451126.509,1786800451433.964,1786800451434.927,,,21.665,322.619,630.074,,,
1786800481523,09de2bc6a1a14ea3b185fb4079693163,crossing,LINK_USDT,-1,-2.111597960,1.255687516,0.855910443,1.055687516,-2.111597960,0.000000000,0.000,441.000,,,,,,,,,,,,,,,,,,1786800481523.444,,,,,,,,,,,,,,,
1786800481524,09de2bc6a1a14ea3b185fb4079693163,demo_ioc_request,LINK_USDT,-1,-2.111597960,1.255687516,0.855910443,1.055687516,-2.111597960,0.000000000,1.000,442.000,,0.781,,,,,,,,,,,,,,,,1786800481523.444,1786800481524.130,1786800481524.132,1786800481524.225,,,,,,,,,,,,
1786800482148,09de2bc6a1a14ea3b185fb4079693163,demo_ioc_response,LINK_USDT,-1,-2.111597960,1.255687516,0.855910443,1.055687516,-2.111597960,0.000000000,1.000,442.000,,0.781,,,,,,,,,,,,,,,,1786800481523.444,1786800481524.130,1786800481524.132,1786800481524.225,1786800481538.335,1786800481846.276,1786800482148.079,,,,14.891,307.941,609.744,,,
1786800482450,09de2bc6a1a14ea3b185fb4079693163,demo_position_visible,LINK_USDT,-1,-2.111597960,1.255687516,0.855910443,1.055687516,-2.111597960,0.000000000,1.000,442.000,,,,,,,,,1056.3,200,,,,,,,,1786800481523.444,1786800481524.130,1786800481524.132,1786800481524.225,1786800481538.335,1786800481846.276,1786800482148.079,1786800482148.887,1786800482148.891,1786800482450.213,14.891,307.941,609.744,301.326,625.447,926.769
1786800519012,09de2bc6a1a14ea3b185fb4079693163,demo_exit,LINK_USDT,-1,-2.111597960,1.255687516,0.855910443,1.055687516,-2.111597960,0.000000000,1.000,442.000,,,12.675600000,12.668918919,12.668918919,-1.055743243,binance_target_caught,36277.076,1056.3,200,10005.273600000,2.001054720,1.998445280,12.675600000,8.676100000,0.000000000,8.671452703,1786800481523.444,1786800481524.130,1786800481524.132,1786800481524.225,1786800481538.335,1786800481846.276,1786800482148.079,1786800482148.887,1786800482148.891,1786800482450.213,14.891,307.941,609.744,301.326,625.447,926.769
1786800528858,37f6704c2e264c7fad7b431e107b9a07,crossing,LINK_USDT,1,2.114053176,1.257138327,0.856914850,1.057138327,2.114053176,0.000000000,0.000,380.000,,,,,,,,,,,,,,,,,,1786800528858.836,,,,,,,,,,,,,,,
1786800528859,37f6704c2e264c7fad7b431e107b9a07,demo_ioc_request,LINK_USDT,1,2.114053176,1.257138327,0.856914850,1.057138327,2.114053176,0.000000000,1.000,381.000,,0.901,,,,,,,,,,,,,,,,1786800528858.836,1786800528859.653,1786800528859.656,1786800528859.737,,,,,,,,,,,,
1786800529561,37f6704c2e264c7fad7b431e107b9a07,demo_ioc_response,LINK_USDT,1,2.114053176,1.257138327,0.856914850,1.057138327,2.114053176,0.000000000,1.000,381.000,,0.901,,,,,,,,,,,,,,,,1786800528858.836,1786800528859.653,1786800528859.656,1786800528859.737,1786800528868.794,1786800529256.355,1786800529561.666,,,,9.958,387.562,692.872,,,
1786800529879,37f6704c2e264c7fad7b431e107b9a07,demo_position_visible,LINK_USDT,1,2.114053176,1.257138327,0.856914850,1.057138327,2.114053176,0.000000000,1.000,381.000,,,,,,,,,1056.5,200,,,,,,,,1786800528858.836,1786800528859.653,1786800528859.656,1786800528859.737,1786800528868.794,1786800529256.355,1786800529561.666,1786800529563.491,1786800529563.501,1786800529879.554,9.958,387.562,692.872,316.063,704.665,1020.718
1786800534917,37f6704c2e264c7fad7b431e107b9a07,demo_exit,LINK_USDT,1,2.114053176,1.257138327,0.856914850,1.057138327,2.114053176,0.000000000,1.000,381.000,,,-2.113000000,-2.114164905,0.000000000,-2.114164905,demo_adverse_cut,4874.092,1056.5,200,9994.490000000,1.998898000,1.998402000,-2.113000000,-6.110300000,0.000000000,-6.113742072,1786800528858.836,1786800528859.653,1786800528859.656,1786800528859.737,1786800528868.794,1786800529256.355,1786800529561.666,1786800529563.491,1786800529563.501,1786800529879.554,9.958,387.562,692.872,316.063,704.665,1020.718
1786800666851,cd39b5fed85a4c548f6568c881092fa4,crossing,LINK_USDT,-1,-2.113829739,1.256803170,0.857026568,1.056803170,-2.113829739,0.000000000,1.000,20.000,,,,,,,,,,,,,,,,,,1786800666851.306,,,,,,,,,,,,,,,
1786800666853,cd39b5fed85a4c548f6568c881092fa4,demo_ioc_request,LINK_USDT,-1,-2.113829739,1.256803170,0.857026568,1.056803170,-2.113829739,0.000000000,3.000,22.000,,1.966,,,,,,,,,,,,,,,,1786800666851.306,1786800666853.129,1786800666853.134,1786800666853.272,,,,,,,,,,,,
1786800667593,cd39b5fed85a4c548f6568c881092fa4,demo_ioc_response,LINK_USDT,-1,-2.113829739,1.256803170,0.857026568,1.056803170,-2.113829739,0.000000000,3.000,22.000,,1.966,,,,,,,,,,,,,,,,1786800666851.306,1786800666853.129,1786800666853.134,1786800666853.272,1786800666868.897,1786800667192.114,1786800667593.306,,,,17.591,323.217,724.409,,,
1786800672951,cd39b5fed85a4c548f6568c881092fa4,rejected,LINK_USDT,-1,-2.113829739,1.256803170,0.857026568,1.056803170,-2.113829739,0.000000000,3.000,22.000,demo_ioc_unfilled_or_pending,1.966,,,,,,,,,,,,,,,,1786800666851.306,1786800666853.129,1786800666853.134,1786800666853.272,1786800666868.897,1786800667192.114,1786800667593.306,1786800667594.126,,,17.591,323.217,724.409,,,
1786800774958,a79931371ea649d180c2eee0b75ba27f,crossing,LINK_USDT,1,2.118980778,1.259602649,0.859378129,1.059602649,2.118980778,0.000000000,0.000,1791.000,,,,,,,,,,,,,,,,,,1786800774958.137,,,,,,,,,,,,,,,
1786800774959,a79931371ea649d180c2eee0b75ba27f,demo_ioc_request,LINK_USDT,1,2.118980778,1.259602649,0.859378129,1.059602649,2.118980778,0.000000000,2.000,1793.000,,1.276,,,,,,,,,,,,,,,,1786800774958.137,1786800774959.296,1786800774959.299,1786800774959.414,,,,,,,,,,,,
1786800775611,a79931371ea649d180c2eee0b75ba27f,demo_ioc_response,LINK_USDT,1,2.118980778,1.259602649,0.859378129,1.059602649,2.118980778,0.000000000,2.000,1793.000,,1.276,,,,,,,,,,,,,,,,1786800774958.137,1786800774959.296,1786800774959.299,1786800774959.414,1786800774973.428,1786800775314.815,1786800775611.884,,,,15.291,341.387,638.455,,,
1786800775956,a79931371ea649d180c2eee0b75ba27f,demo_position_visible,LINK_USDT,1,2.118980778,1.259602649,0.859378129,1.059602649,2.118980778,0.000000000,2.000,1793.000,,,,,,,,,1058.9,200,,,,,,,,1786800774958.137,1786800774959.296,1786800774959.299,1786800774959.414,1786800774973.428,1786800775314.815,1786800775611.884,1786800775613.262,1786800775613.268,1786800775956.336,15.291,341.387,638.455,343.074,655.131,998.198
